Date,bitcoin,ethereum,ripple,litecoin,stellar,monero
"Mar 04, 2018",11512.6,866.68,1.01,213.8,0.36193000000000003,368.97
"Mar 03, 2018",11489.7,857.23,0.907804,210.64,0.350168,352.95
"Mar 02, 2018",11086.4,856.85,0.9101440000000001,212.56,0.32010700000000003,344.73
"Mar 01, 2018",10951.0,872.2,0.9283469999999999,209.75,0.339314,314.04
"Feb 28, 2018",10397.9,855.2,0.904583,202.9,0.333916,285.7
"Feb 27, 2018",10725.6,878.26,0.947305,216.6,0.362051,302.54
"Feb 26, 2018",10366.7,869.32,0.956859,220.96,0.364579,293.61
"Feb 25, 2018",9664.73,844.81,0.9434870000000001,220.47,0.357302,281.02
"Feb 24, 2018",9813.07,840.51,0.9544020000000001,209.42,0.355163,273.79
"Feb 23, 2018",10301.1,864.19,0.9988549999999999,209.31,0.38198499999999996,285.71
"Feb 22, 2018",10005.0,812.85,0.941788,195.31,0.36644699999999997,282.76
"Feb 21, 2018",10690.4,849.97,1.02,213.35,0.39676500000000003,322.61
"Feb 20, 2018",11403.7,895.37,1.09,232.85,0.402289,304.4
"Feb 19, 2018",11225.3,943.87,1.14,223.06,0.45293199999999995,316.49
"Feb 18, 2018",10551.8,923.92,1.12,215.74,0.450399,300.12
"Feb 17, 2018",11112.7,974.12,1.2,229.47,0.479075,325.67
"Feb 16, 2018",10233.9,944.21,1.14,230.12,0.455446,296.48
"Feb 15, 2018",10166.4,936.98,1.15,225.43,0.453556,303.25
"Feb 14, 2018",9494.63,923.56,1.14,213.36,0.453888,276.66
"Feb 13, 2018",8598.31,845.26,1.03,159.55,0.41061400000000003,234.69
"Feb 12, 2018",8926.57,868.71,1.08,161.57,0.395649,247.57
"Feb 11, 2018",8129.97,814.66,1.0,148.99,0.37000500000000003,229.49
"Feb 10, 2018",8621.9,860.41,1.07,155.59,0.406856,250.03
"Feb 09, 2018",8736.98,883.87,0.954428,163.95,0.401068,260.43
"Feb 08, 2018",8265.59,817.81,0.8052630000000001,149.47,0.363565,247.22
"Feb 07, 2018",7621.3,757.07,0.723895,138.2,0.342125,207.28
"Feb 06, 2018",7754.0,793.12,0.776393,142.99,0.370811,212.29
"Feb 05, 2018",6955.27,697.95,0.6917989999999999,125.33,0.331192,179.49
"Feb 04, 2018",8277.01,834.68,0.815703,148.03,0.377231,221.05
"Feb 03, 2018",9174.91,964.02,0.9240430000000001,160.25,0.43005600000000005,251.59
"Feb 02, 2018",8830.75,915.78,0.884784,131.38,0.405075,235.63
"Feb 01, 2018",9170.54,1036.79,0.9625299999999999,142.3,0.456455,240.97
"Jan 31, 2018",10221.1,1118.31,1.16,163.35,0.539797,272.89
"Jan 30, 2018",10106.3,1071.13,1.14,165.28,0.48964799999999997,274.02
"Jan 29, 2018",11296.4,1182.36,1.32,181.66,0.589283,316.63
"Jan 28, 2018",11786.3,1246.01,1.4,193.87,0.634421,332.17
"Jan 27, 2018",11440.7,1107.07,1.22,180.89,0.613061,321.36
"Jan 26, 2018",11171.4,1055.17,1.22,176.73,0.633916,323.69
"Jan 25, 2018",11259.4,1056.03,1.31,180.27,0.6082529999999999,317.1
"Jan 24, 2018",11359.4,1058.78,1.36,179.99,0.567014,317.4
"Jan 23, 2018",10868.4,986.23,1.34,177.81,0.48618500000000003,308.46
"Jan 22, 2018",10931.4,1003.26,1.36,180.01,0.486338,315.9
"Jan 21, 2018",11600.1,1049.58,1.38,190.42,0.464117,345.08
"Jan 20, 2018",12899.2,1155.15,1.58,211.02,0.5346770000000001,383.79
"Jan 19, 2018",11607.4,1039.1,1.55,192.96,0.506232,364.62
"Jan 18, 2018",11474.9,1036.28,1.6,192.84,0.509523,316.47
"Jan 17, 2018",11188.6,1014.25,1.31,186.52,0.477187,319.19
"Jan 16, 2018",11490.5,1053.69,1.18,188.33,0.441197,320.04
"Jan 15, 2018",13819.8,1291.92,1.68,232.77,0.599271,414.57
"Jan 14, 2018",13772.0,1366.77,1.86,238.68,0.6308560000000001,399.52
"Jan 13, 2018",14360.2,1396.42,2.02,259.19,0.671564,420.05
"Jan 12, 2018",13980.6,1273.2,2.04,236.86,0.67796,394.78
"Jan 11, 2018",13405.8,1154.93,1.95,229.37,0.558126,355.59
"Jan 10, 2018",14973.3,1255.82,1.97,250.52,0.56693,407.74
"Jan 09, 2018",14595.4,1299.74,2.1,247.04,0.585653,413.33
"Jan 08, 2018",15170.1,1148.53,2.46,255.76,0.629323,405.07
"Jan 07, 2018",16477.6,1153.17,3.38,288.45,0.699645,459.33
"Jan 06, 2018",17527.0,1041.68,3.09,296.45,0.7099449999999999,452.77
"Jan 05, 2018",17429.5,997.72,3.05,249.27,0.662712,384.94
"Jan 04, 2018",15599.2,980.92,3.2,241.37,0.72405,403.05
"Jan 03, 2018",15201.0,962.72,3.11,245.37,0.896227,412.06
"Jan 02, 2018",14982.1,884.44,2.48,255.68,0.564766,383.42
"Jan 01, 2018",13657.2,772.64,2.39,229.03,0.480008,358.99
"Dec 31, 2017",14156.4,756.73,2.3,232.1,0.360756,349.03
"Dec 30, 2017",12952.2,717.26,2.16,218.96,0.323202,330.8
"Dec 29, 2017",14656.2,753.59,2.21,245.5,0.322941,377.37
"Dec 28, 2017",14606.5,737.02,1.43,249.93,0.223544,378.9
"Dec 27, 2017",15838.5,762.84,1.4,272.17,0.22922399999999998,421.85
"Dec 26, 2017",16099.8,773.84,1.19,286.5,0.226018,381.54
"Dec 25, 2017",14026.6,765.83,1.12,273.39,0.22851100000000002,360.78
"Dec 24, 2017",13925.8,694.15,1.04,275.98,0.22445,337.06
"Dec 23, 2017",14699.2,719.39,1.17,288.27,0.234179,382.04
"Dec 22, 2017",13831.8,674.86,1.14,264.93,0.21671700000000002,346.11
"Dec 21, 2017",15802.9,821.06,1.19,317.46,0.2572,417.98
"Dec 20, 2017",16624.6,819.09,0.775964,314.62,0.252386,469.2
"Dec 19, 2017",17776.7,826.82,0.791257,350.25,0.26431,377.24
"Dec 18, 2017",19114.2,794.64,0.778407,358.34,0.276283,381.51
"Dec 17, 2017",19140.8,719.98,0.728366,318.72,0.266621,351.37
"Dec 16, 2017",19497.4,696.21,0.758642,298.97,0.232125,327.32
"Dec 15, 2017",17706.9,684.45,0.756181,299.78,0.19586199999999998,312.32
"Dec 14, 2017",16564.0,695.82,0.8642629999999999,279.33,0.188907,325.21
"Dec 13, 2017",16408.2,702.77,0.471063,302.6,0.149342,305.75
"Dec 12, 2017",17415.4,651.43,0.373541,316.16,0.156444,308.07
"Dec 11, 2017",16936.8,515.14,0.251691,214.2,0.144956,279.67
"Dec 10, 2017",15455.4,441.72,0.237333,148.66,0.11926300000000001,245.33
"Dec 09, 2017",15178.2,473.5,0.24470799999999998,155.24,0.135122,262.53
"Dec 08, 2017",16569.4,456.03,0.252125,124.85,0.13726,276.74
"Dec 07, 2017",17899.7,434.41,0.222823,98.29,0.133046,280.86
"Dec 06, 2017",14291.5,428.59,0.232544,100.35,0.151622,278.69
"Dec 05, 2017",11916.7,463.28,0.24610100000000001,102.4,0.12352300000000001,269.48
"Dec 04, 2017",11657.2,470.2,0.253571,104.24,0.09761,210.24
"Dec 03, 2017",11323.2,465.85,0.252558,101.26,0.089035,200.05
"Dec 02, 2017",11074.6,463.45,0.255492,100.28,0.093816,203.03
"Dec 01, 2017",10975.6,466.54,0.25569899999999995,99.0,0.089883,190.94
"Nov 30, 2017",10233.6,447.11,0.25087800000000005,88.33,0.072871,180.14
"Nov 29, 2017",9888.61,427.52,0.24306399999999997,85.57,0.064424,168.15
"Nov 28, 2017",10058.8,472.9,0.299152,96.03,0.081415,203.21
"Nov 27, 2017",9818.35,480.36,0.253927,91.6,0.05984299999999999,173.39
"Nov 26, 2017",9330.55,471.33,0.24881799999999998,85.93,0.048895999999999995,163.37
"Nov 25, 2017",8790.92,466.28,0.252393,88.82,0.043639,168.44
"Nov 24, 2017",8253.69,474.91,0.244642,77.97,0.040193,160.03
"Nov 23, 2017",8038.77,410.17,0.242402,73.22,0.040535,158.61
"Nov 22, 2017",8253.55,380.65,0.23885900000000002,71.89,0.042299,165.95
"Nov 21, 2017",8071.26,360.4,0.233271,70.03,0.037668,141.74
"Nov 20, 2017",8200.64,366.73,0.23875900000000003,72.25,0.038120999999999995,135.76
"Nov 19, 2017",8036.49,354.39,0.231016,71.59,0.036566,129.48
"Nov 18, 2017",7790.15,347.61,0.228627,69.64,0.036583,130.8
"Nov 17, 2017",7708.99,332.39,0.226581,67.57,0.035572,126.7
"Nov 16, 2017",7871.69,330.92,0.227107,71.06,0.037233999999999996,120.31
"Nov 15, 2017",7315.54,333.36,0.212956,63.82,0.037052999999999996,121.37
"Nov 14, 2017",6635.75,337.63,0.209825,62.68,0.036374000000000004,122.35
"Nov 13, 2017",6559.49,316.72,0.203442,61.4,0.030656,123.4
"Nov 12, 2017",5950.07,307.91,0.19733900000000001,59.01,0.028182,123.86
"Nov 11, 2017",6357.6,314.68,0.21043,62.3,0.033053,119.62
"Nov 10, 2017",6618.14,299.25,0.206483,59.26,0.033073000000000005,105.59
"Nov 09, 2017",7143.58,320.88,0.21748800000000001,64.27,0.039945999999999995,120.78
"Nov 08, 2017",7459.69,309.07,0.217437,62.57,0.033763,113.31
"Nov 07, 2017",7144.38,294.66,0.21035399999999999,61.3,0.030699,99.76
"Nov 06, 2017",7022.76,298.89,0.20599,55.17,0.02888,102.92
"Nov 05, 2017",7407.41,296.26,0.20205499999999998,54.75,0.026764999999999997,86.35
"Nov 04, 2017",7379.95,300.47,0.20375,55.04,0.027294,87.3
"Nov 03, 2017",7207.76,305.71,0.20813299999999998,56.18,0.027779,87.99
"Nov 02, 2017",7078.5,287.43,0.20586100000000002,54.74,0.027607,83.76
"Nov 01, 2017",6767.31,291.69,0.194124,53.18,0.027353,85.72
"Oct 31, 2017",6468.4,305.88,0.200558,55.75,0.029182,87.64
"Oct 30, 2017",6130.53,307.75,0.202711,56.39,0.031804,88.84
"Oct 29, 2017",6153.85,305.09,0.202785,57.11,0.030331,88.65
"Oct 28, 2017",5753.09,296.3,0.201835,54.69,0.031038,86.31
"Oct 27, 2017",5780.9,297.42,0.202785,55.33,0.034236,86.75
"Oct 26, 2017",5904.83,296.53,0.203628,55.74,0.034546,88.58
"Oct 25, 2017",5750.8,297.93,0.204604,56.49,0.035004,88.13
"Oct 24, 2017",5526.64,298.33,0.206644,55.96,0.036649,88.4
"Oct 23, 2017",5930.32,286.95,0.196928,54.92,0.033832,85.21
"Oct 22, 2017",6008.42,295.45,0.204177,56.81,0.031269,86.58
"Oct 21, 2017",6031.6,300.19,0.21101599999999998,58.2,0.036429,88.12
"Oct 20, 2017",6011.45,304.01,0.210549,60.33,0.026756,90.54
"Oct 19, 2017",5708.52,308.09,0.21515,59.74,0.031195,88.62
"Oct 18, 2017",5590.69,314.32,0.21852,60.73,0.035133,89.54
"Oct 17, 2017",5605.51,317.08,0.232064,59.48,0.045842,91.28
"Oct 16, 2017",5725.59,333.38,0.256232,64.62,0.036864999999999995,95.9
"Oct 15, 2017",5678.19,336.6,0.26398299999999997,65.47,0.018925,94.87
"Oct 14, 2017",5831.79,339.63,0.25732,63.95,0.017522,100.23
"Oct 13, 2017",5647.21,338.76,0.26048899999999997,59.43,0.01796,95.13
"Oct 12, 2017",5446.91,304.14,0.248414,60.11,0.017784,87.09
"Oct 11, 2017",4826.48,303.46,0.264439,50.89,0.01945,87.42
"Oct 10, 2017",4781.99,299.87,0.260733,50.72,0.018953,86.82
"Oct 09, 2017",4772.02,297.39,0.251825,50.16,0.017601,85.49
"Oct 08, 2017",4610.48,308.61,0.279944,53.14,0.018598,89.77
"Oct 07, 2017",4426.89,311.12,0.23861,52.58,0.020959000000000002,91.7
"Oct 06, 2017",4370.81,308.59,0.234039,52.12,0.018403,91.19
"Oct 05, 2017",4328.41,295.86,0.23701599999999998,51.67,0.014575999999999999,91.86
"Oct 04, 2017",4229.36,292.66,0.21477399999999996,51.4,0.011851,90.41
"Oct 03, 2017",4317.48,292.46,0.203318,52.35,0.012403,92.96
"Oct 02, 2017",4409.32,297.48,0.202676,53.38,0.012962000000000001,91.54
"Oct 01, 2017",4403.74,302.34,0.20653200000000002,54.54,0.013687999999999999,93.22
"Sep 30, 2017",4338.71,301.46,0.197529,55.14,0.013858,95.76
"Sep 29, 2017",4163.07,291.47,0.193606,52.62,0.013203999999999999,94.5
"Sep 28, 2017",4174.73,299.15,0.196131,54.09,0.013863,97.23
"Sep 27, 2017",4200.67,306.47,0.203299,56.28,0.014378,101.04
"Sep 26, 2017",3892.35,287.44,0.186119,51.55,0.012388,93.13
"Sep 25, 2017",3926.07,292.33,0.18148699999999998,51.58,0.012073,93.64
"Sep 24, 2017",3682.84,282.48,0.175787,47.62,0.011563,89.5
"Sep 23, 2017",3792.4,286.17,0.17788199999999998,49.27,0.011895999999999999,91.85
"Sep 22, 2017",3630.7,264.31,0.17351,48.09,0.010776,88.17
"Sep 21, 2017",3631.04,258.58,0.171754,46.61,0.0106,86.24
"Sep 20, 2017",3905.95,283.74,0.182078,51.73,0.012236,95.57
"Sep 19, 2017",3924.97,282.8,0.184041,52.84,0.011793999999999999,97.72
"Sep 18, 2017",4065.2,293.5,0.18976800000000002,55.53,0.013455000000000002,100.57
"Sep 17, 2017",3582.88,251.75,0.178393,48.49,0.01121,93.74
"Sep 16, 2017",3625.04,246.52,0.179082,48.26,0.011699,95.29
"Sep 15, 2017",3637.52,250.46,0.181358,48.21,0.012095999999999999,99.85
"Sep 14, 2017",3154.95,213.91,0.164167,41.58,0.011038,83.04
"Sep 13, 2017",3882.59,277.11,0.20077799999999998,61.73,0.015328,111.33
"Sep 12, 2017",4130.81,291.46,0.20930300000000002,64.23,0.016324,111.89
"Sep 11, 2017",4161.27,294.53,0.214441,66.04,0.016993,112.75
"Sep 10, 2017",4122.94,288.75,0.213031,61.61,0.016269,112.33
"Sep 09, 2017",4226.06,294.4,0.209995,66.01,0.017095,116.27
"Sep 08, 2017",4228.75,296.5,0.21151799999999998,67.79,0.017447,118.04
"Sep 07, 2017",4599.88,329.43,0.22364,78.48,0.020096,120.84
"Sep 06, 2017",4597.12,334.34,0.22618600000000003,80.11,0.020346,121.63
"Sep 05, 2017",4376.53,312.99,0.215189,71.29,0.018567,118.82
"Sep 04, 2017",4236.31,295.17,0.20496799999999998,65.21,0.017625,106.17
"Sep 03, 2017",4582.96,347.48,0.22881100000000001,76.84,0.021296000000000002,126.01
"Sep 02, 2017",4578.77,348.98,0.226669,79.02,0.020837,124.8
"Sep 01, 2017",4892.01,387.74,0.248479,86.04,0.023954,141.2
"Aug 31, 2017",4703.39,383.04,0.25563,71.06,0.022405,140.41
"Aug 30, 2017",4565.3,378.49,0.228006,64.17,0.021224,132.38
"Aug 29, 2017",4579.02,370.67,0.21856399999999998,63.17,0.020104,133.03
"Aug 28, 2017",4382.66,347.75,0.22450799999999999,62.36,0.020525,145.4
"Aug 27, 2017",4382.88,347.89,0.202995,61.16,0.019785,130.68
"Aug 26, 2017",4352.4,333.88,0.212577,51.75,0.021208,138.05
"Aug 25, 2017",4371.6,331.92,0.21782800000000002,51.18,0.020497,108.26
"Aug 24, 2017",4334.68,325.61,0.21895799999999999,50.19,0.019024,86.29
"Aug 23, 2017",4151.52,317.52,0.246827,53.25,0.020222999999999998,90.33
"Aug 22, 2017",4100.52,314.79,0.23928600000000003,46.73,0.021624,91.16
"Aug 21, 2017",4001.74,321.59,0.191918,47.94,0.019753,77.82
"Aug 20, 2017",4087.66,301.43,0.158735,46.23,0.017631,54.71
"Aug 19, 2017",4193.7,297.47,0.155057,45.48,0.016513,55.96
"Aug 18, 2017",4160.62,295.59,0.158883,47.28,0.016842,46.69
"Aug 17, 2017",4331.69,301.46,0.157498,43.91,0.017327000000000002,47.45
"Aug 16, 2017",4376.63,302.27,0.160431,44.15,0.017702000000000002,48.78
"Aug 15, 2017",4181.93,289.82,0.161221,43.31,0.017433,48.74
"Aug 14, 2017",4325.13,300.1,0.169991,45.8,0.017622,49.75
"Aug 13, 2017",4073.26,298.06,0.16809200000000002,45.81,0.01825,47.76
"Aug 12, 2017",3884.71,310.6,0.173853,46.43,0.020217,49.37
"Aug 11, 2017",3650.62,308.86,0.179307,47.1,0.021480000000000003,50.65
"Aug 10, 2017",3381.28,295.89,0.180399,46.5,0.022007,49.47
"Aug 09, 2017",3342.47,296.03,0.182947,48.01,0.022996,50.96
"Aug 08, 2017",3419.94,296.77,0.19258599999999998,48.63,0.023737,51.94
"Aug 07, 2017",3378.94,269.18,0.179021,45.8,0.022195,50.21
"Aug 06, 2017",3213.94,261.57,0.180444,45.1,0.022701,47.83
"Aug 05, 2017",3252.91,256.51,0.18473699999999998,46.86,0.023984000000000002,48.58
"Aug 04, 2017",2895.89,223.07,0.173743,43.45,0.022241,45.12
"Aug 03, 2017",2804.73,225.34,0.174612,42.86,0.01886,43.36
"Aug 02, 2017",2710.67,219.95,0.17311300000000002,42.13,0.018413,43.63
"Aug 01, 2017",2718.26,226.77,0.177053,43.04,0.017933,44.15
"Jul 31, 2017",2875.34,203.87,0.16738599999999998,43.02,0.016094999999999998,39.84
"Jul 30, 2017",2757.18,197.98,0.165082,40.42,0.015984,39.62
"Jul 29, 2017",2726.45,205.79,0.169871,41.12,0.017447,43.89
"Jul 28, 2017",2809.01,193.12,0.165937,40.61,0.016961,43.96
"Jul 27, 2017",2671.78,204.32,0.173457,42.14,0.018322,45.24
"Jul 26, 2017",2529.45,203.95,0.173822,42.23,0.018878,45.8
"Jul 25, 2017",2576.48,206.71,0.17810399999999998,42.24,0.018550999999999998,40.68
"Jul 24, 2017",2754.86,224.71,0.192002,44.41,0.022605,45.58
"Jul 23, 2017",2730.4,225.95,0.19505799999999998,44.06,0.021769,42.67
"Jul 22, 2017",2810.12,229.48,0.19332,46.56,0.022877,44.71
"Jul 21, 2017",2667.76,218.31,0.182608,45.76,0.019201,40.34
"Jul 20, 2017",2817.6,227.26,0.18829500000000002,45.02,0.018859,40.3
"Jul 19, 2017",2273.43,199.7,0.168388,40.86,0.017256,35.06
"Jul 18, 2017",2318.88,234.39,0.188718,44.3,0.018666,36.38
"Jul 17, 2017",2228.41,193.42,0.17788900000000002,42.67,0.018614,34.83
"Jul 16, 2017",1929.82,157.36,0.148056,40.91,0.015653999999999998,29.43
"Jul 15, 2017",1998.86,170.66,0.17058900000000002,38.92,0.017618,32.09
"Jul 14, 2017",2233.34,199.66,0.190769,42.8,0.016321000000000002,35.48
"Jul 13, 2017",2357.9,209.73,0.200809,46.33,0.017351,38.23
"Jul 12, 2017",2398.84,230.77,0.205354,48.75,0.017907,40.39
"Jul 11, 2017",2337.79,197.4,0.18501900000000002,45.33,0.014518000000000001,37.14
"Jul 10, 2017",2372.56,215.36,0.203165,46.58,0.015137000000000001,40.01
"Jul 09, 2017",2518.44,242.14,0.23341599999999998,49.58,0.019499000000000002,44.85
"Jul 08, 2017",2571.34,251.7,0.236134,52.14,0.021597,46.1
"Jul 07, 2017",2518.66,245.99,0.23948000000000003,46.58,0.020415,44.25
"Jul 06, 2017",2608.56,270.55,0.254641,51.13,0.025418,50.12
"Jul 05, 2017",2601.99,268.77,0.256523,53.19,0.025441,45.72
"Jul 04, 2017",2601.64,273.3,0.254709,55.33,0.02575,45.47
"Jul 03, 2017",2564.06,282.9,0.259959,46.43,0.026266,43.63
"Jul 02, 2017",2506.47,287.99,0.259449,41.57,0.025706,42.79
"Jul 01, 2017",2434.55,274.6,0.254744,38.99,0.024465999999999998,40.96
"Jun 30, 2017",2480.84,294.92,0.26293,40.35,0.026987999999999998,43.73
"Jun 29, 2017",2539.32,302.88,0.265421,41.07,0.029039,45.02
"Jun 28, 2017",2574.79,327.93,0.280455,42.85,0.031998,47.32
"Jun 27, 2017",2552.45,293.09,0.276306,40.54,0.029113,43.57
"Jun 26, 2017",2478.45,272.69,0.27728800000000003,41.13,0.030218000000000002,43.49
"Jun 25, 2017",2589.41,303.25,0.298423,43.92,0.033373,45.89
"Jun 24, 2017",2608.72,323.7,0.31111,44.49,0.03821,48.03
"Jun 23, 2017",2744.91,341.74,0.31997800000000004,47.34,0.041397,51.41
"Jun 22, 2017",2705.41,336.37,0.297848,47.71,0.038718999999999996,47.28
"Jun 21, 2017",2689.1,336.87,0.29636599999999996,47.79,0.038124,46.59
"Jun 20, 2017",2721.79,359.0,0.324427,47.22,0.039366000000000005,48.08
"Jun 19, 2017",2589.6,370.06,0.296068,50.32,0.040251999999999996,49.09
"Jun 18, 2017",2548.29,371.46,0.2846,46.04,0.038332,49.6
"Jun 17, 2017",2655.88,379.41,0.268351,47.65,0.039251,50.46
"Jun 16, 2017",2518.56,370.23,0.26206799999999997,35.7,0.037536,48.11
"Jun 15, 2017",2464.58,361.93,0.259266,30.22,0.037439,46.02
"Jun 14, 2017",2506.37,359.05,0.278447,30.22,0.039827999999999995,46.3
"Jun 13, 2017",2717.02,397.54,0.26615300000000003,30.64,0.04186,51.8
"Jun 12, 2017",2659.63,401.49,0.25396399999999997,29.5,0.039988,50.04
"Jun 11, 2017",2958.11,340.61,0.27275900000000003,33.22,0.045915,58.7
"Jun 10, 2017",2947.71,337.67,0.260874,30.44,0.042866,52.28
"Jun 09, 2017",2823.81,281.74,0.286019,29.68,0.047356,55.62
"Jun 08, 2017",2805.62,261.67,0.28967800000000005,30.21,0.05042,56.19
"Jun 07, 2017",2732.16,258.07,0.279783,28.39,0.047098,52.54
"Jun 06, 2017",2863.2,264.47,0.284548,30.55,0.045406999999999996,55.57
"Jun 05, 2017",2686.81,248.46,0.294003,30.84,0.041507,48.26
"Jun 04, 2017",2511.81,245.33,0.299413,27.94,0.039989,42.9
"Jun 03, 2017",2515.35,224.38,0.29458,27.66,0.039294,42.37
"Jun 02, 2017",2488.55,223.78,0.303448,28.94,0.040226,44.0
"Jun 01, 2017",2407.88,222.24,0.33365700000000004,28.8,0.043069,43.7
"May 31, 2017",2286.41,230.67,0.24659,25.3,0.034273000000000005,41.83
"May 30, 2017",2175.47,231.91,0.20532399999999998,24.14,0.031009,39.79
"May 29, 2017",2255.61,194.91,0.23206999999999997,25.21,0.037044,41.21
"May 28, 2017",2155.8,170.51,0.229554,24.22,0.035364,36.84
"May 27, 2017",2038.87,157.76,0.212549,23.74,0.033024,33.41
"May 26, 2017",2202.42,160.4,0.271808,23.75,0.041065,38.71
"May 25, 2017",2304.98,174.45,0.246065,29.9,0.040021,40.12
"May 24, 2017",2443.64,190.05,0.29589,34.45,0.051364,45.38
"May 23, 2017",2320.42,181.95,0.323368,32.11,0.0555,55.62
"May 22, 2017",2173.4,174.26,0.317954,25.38,0.051003,36.17
"May 21, 2017",2041.2,157.94,0.336201,26.3,0.060842999999999994,34.64
"May 20, 2017",2084.73,126.52,0.351634,27.51,0.053888,35.1
"May 19, 2017",1987.71,129.53,0.327801,27.7,0.049576999999999996,31.87
"May 18, 2017",1888.65,96.91,0.364869,28.36,0.04627,30.33
"May 17, 2017",1839.09,89.86,0.39413200000000004,25.4,0.048568,26.93
"May 16, 2017",1734.45,89.44,0.34986100000000003,23.33,0.049368,26.26
"May 15, 2017",1738.43,92.41,0.27071999999999996,25.37,0.043552,27.79
"May 14, 2017",1808.91,90.79,0.220223,28.89,0.038648,28.53
"May 13, 2017",1804.91,90.84,0.214878,28.91,0.037586,28.47
"May 12, 2017",1724.24,88.66,0.20606799999999997,27.45,0.040706,28.68
"May 11, 2017",1848.57,89.88,0.183135,30.72,0.036203,29.51
"May 10, 2017",1787.13,89.52,0.186066,31.96,0.031376,29.84
"May 09, 2017",1755.36,91.16,0.160074,33.58,0.027647,28.66
"May 08, 2017",1723.35,91.42,0.198212,28.96,0.03988,30.47
"May 07, 2017",1596.71,94.01,0.141763,30.29,0.043983999999999995,32.78
"May 06, 2017",1578.8,97.81,0.10179099999999999,28.16,0.021344,28.98
"May 05, 2017",1555.45,94.4,0.09355,26.27,0.010877,28.45
"May 04, 2017",1537.67,96.98,0.078914,23.39,0.006628,25.99
"May 03, 2017",1490.09,79.72,0.060489999999999995,21.04,0.005197,25.2
"May 02, 2017",1452.82,77.26,0.053908000000000005,15.89,0.004834000000000001,23.04
"May 01, 2017",1421.6,76.3,0.055115,15.92,0.005138,22.77
"Apr 30, 2017",1347.89,79.02,0.05160700000000001,15.71,0.00484,23.72
"Apr 29, 2017",1321.79,68.38,0.052868,15.74,0.004971,22.76
"Apr 28, 2017",1316.48,70.16,0.044475,14.34,0.0045509999999999995,22.35
"Apr 27, 2017",1317.73,62.17,0.034816,14.62,0.0039700000000000004,21.21
"Apr 26, 2017",1281.08,52.72,0.032797,14.85,0.0038350000000000003,19.37
"Apr 25, 2017",1265.49,49.89,0.032346,15.21,0.0038079999999999998,19.65
"Apr 24, 2017",1250.15,50.03,0.031383999999999995,14.97,0.0038399999999999997,19.56
"Apr 23, 2017",1207.21,48.49,0.031278,13.94,0.0035060000000000004,19.72
"Apr 22, 2017",1231.71,48.55,0.03177,13.06,0.0035060000000000004,20.12
"Apr 21, 2017",1222.05,48.22,0.032780000000000004,11.23,0.0034659999999999995,20.29
"Apr 20, 2017",1229.08,49.67,0.029983999999999997,10.33,0.003368,20.24
"Apr 19, 2017",1210.29,48.31,0.030173000000000002,9.66,0.0035740000000000004,20.39
"Apr 18, 2017",1211.67,50.71,0.033183,10.32,0.003706,21.06
"Apr 17, 2017",1193.91,48.3,0.033655000000000004,10.42,0.0035549999999999996,20.56
"Apr 16, 2017",1182.94,48.72,0.033462,10.71,0.003737,20.46
"Apr 15, 2017",1172.52,49.1,0.033955,10.79,0.003385,20.71
"Apr 14, 2017",1167.54,47.57,0.033779,10.39,0.003128,20.59
"Apr 13, 2017",1169.28,50.22,0.034383,10.15,0.0030600000000000002,21.48
"Apr 12, 2017",1200.37,46.29,0.034336,10.79,0.003036,21.76
"Apr 11, 2017",1205.01,43.41,0.032951999999999995,8.85,0.002782,21.36
"Apr 10, 2017",1187.13,43.44,0.033598,8.92,0.002788,21.83
"Apr 09, 2017",1187.87,43.27,0.03402,8.71,0.002745,20.68
"Apr 08, 2017",1175.95,44.31,0.035849,9.92,0.00292,20.83
"Apr 07, 2017",1176.9,42.16,0.036319,9.37,0.0027670000000000004,19.39
"Apr 06, 2017",1182.68,43.24,0.032665,10.25,0.0028239999999999997,19.27
"Apr 05, 2017",1124.78,45.3,0.035544,11.09,0.0031309999999999997,19.62
"Apr 04, 2017",1133.25,44.64,0.037455,8.29,0.003046,21.35
"Apr 03, 2017",1143.81,44.36,0.033023000000000004,8.07,0.003124,20.33
"Apr 02, 2017",1102.17,48.75,0.061159000000000005,7.74,0.004183,20.14
"Apr 01, 2017",1080.5,50.7,0.021892,6.88,0.0026309999999999997,21.5
"Mar 31, 2017",1071.79,50.04,0.020888999999999998,6.67,0.002356,20.54
"Mar 30, 2017",1026.43,52.21,0.013276,6.98,0.002302,20.88
"Mar 29, 2017",1039.97,53.13,0.010101,4.19,0.001973,21.14
"Mar 28, 2017",1047.15,50.77,0.009514,4.16,0.002043,19.81
"Mar 27, 2017",1045.77,49.67,0.009597,4.08,0.0018920000000000002,19.66
"Mar 26, 2017",966.73,50.52,0.009545,4.06,0.002018,19.61
"Mar 25, 2017",972.78,51.25,0.009115999999999999,4.07,0.002016,20.14
"Mar 24, 2017",937.52,53.11,0.010518000000000001,4.08,0.0021079999999999996,21.1
"Mar 23, 2017",1038.59,43.68,0.010582,3.98,0.002251,21.82
"Mar 22, 2017",1049.14,42.34,0.007301,3.94,0.001983,21.42
"Mar 21, 2017",1120.54,43.15,0.006909,4.01,0.002187,21.29
"Mar 20, 2017",1054.23,43.39,0.006975,4.03,0.001995,22.51
"Mar 19, 2017",1036.74,44.74,0.006912000000000001,3.96,0.001916,23.29
